FilePath,Predicted_ID,Predicted_Class,Confidence,Prob_g1,Prob_g10,Prob_g11,Prob_g12,Prob_g13,Prob_g14,Prob_g15,Prob_g2,Prob_g3,Prob_g4,Prob_g5,Prob_g6,Prob_g7,Prob_g8,Prob_g9
patient067\s0230lre_iii_features.npy,7,g2,0.9553741216659546,0.00534140644595027,9.990448597818613e-05,0.0014263506745919585,0.0035623996518552303,0.0016397996805608273,0.0017332930583506823,0.004973043687641621,0.9553741216659546,0.0044389632530510426,0.00016135096666403115,0.01413400936871767,0.0025900714099407196,0.0028000769671052694,0.001546036801300943,0.0001792182301869616
patient067\s0230lre_ii_features.npy,3,g12,0.45450732111930847,0.13039006292819977,0.07399175316095352,0.0067602782510221004,0.45450732111930847,0.002364495536312461,0.012256246991455555,0.03387146815657616,0.17368249595165253,0.03601761534810066,0.0016579071525484324,0.004478539805859327,0.0452420599758625,0.0009124083444476128,0.0011437213979661465,0.02272372879087925
patient067\s0230lre_i_features.npy,3,g12,0.5615646839141846,0.09902230650186539,0.06316977739334106,0.002840599976480007,0.5615646839141846,0.0007845694781281054,0.0060956827364861965,0.01999790035188198,0.17575456202030182,0.022473841905593872,0.0004473284643609077,0.0017834866885095835,0.031320784240961075,0.00023719538876321167,0.00033453357173129916,0.014172852970659733
patient067\s0230lre_v1_features.npy,3,g12,0.5644093751907349,0.10661851614713669,0.06667850911617279,0.0028069166000932455,0.5644093751907349,0.0008594137034378946,0.006533982697874308,0.0194113627076149,0.16065780818462372,0.02334139123558998,0.0005024627898819745,0.0017610379727557302,0.03169349208474159,0.00023528181191068143,0.00036102961166761816,0.014129300601780415
patient067\s0230lre_v2_features.npy,3,g12,0.5985739827156067,0.08949444442987442,0.0609734021127224,0.002290637232363224,0.5985739827156067,0.0006628058035857975,0.00513457041233778,0.016287442296743393,0.16380824148654938,0.020067455247044563,0.0003333861823193729,0.0014518779935315251,0.02807057648897171,0.00017344922525808215,0.0002593919634819031,0.012418372556567192
patient067\s0230lre_v3_features.npy,3,g12,0.6661929488182068,0.07403015345335007,0.04906117171049118,0.0011890411842614412,0.6661929488182068,0.00028441566973924637,0.00290978723205626,0.01083608902990818,0.15233635902404785,0.013750146143138409,0.00012694188626483083,0.0007080216892063618,0.02039281278848648,6.12843650742434e-05,9.703176328912377e-05,0.008023777976632118
patient067\s0230lre_v4_features.npy,3,g12,0.6752252578735352,0.07183602452278137,0.04766257479786873,0.001019316609017551,0.6752252578735352,0.00023173721274361014,0.002538894070312381,0.010023290291428566,0.15133792161941528,0.012884545139968395,0.00010270368511555716,0.0005945053999312222,0.019142979755997658,4.8043792048702016e-05,7.808650843799114e-05,0.007274119649082422
patient067\s0230lre_v5_features.npy,3,g12,0.5470528602600098,0.09728208929300308,0.06641031056642532,0.003324628109112382,0.5470528602600098,0.0010162157705053687,0.006854052189737558,0.020736075937747955,0.1809350848197937,0.02396865002810955,0.0005383497336879373,0.002208299934864044,0.033535443246364594,0.00030834777862764895,0.00043541353079490364,0.015394198708236217
patient067\s0230lre_v6_features.npy,3,g12,0.670533299446106,0.07591305673122406,0.04810485243797302,0.0009122461196966469,0.670533299446106,0.0001931464357767254,0.0023396690376102924,0.010144616477191448,0.1524956226348877,0.012634365819394588,9.182599751511589e-05,0.0005119403940625489,0.01910998299717903,3.9948212361196056e-05,6.822653813287616e-05,0.006907203234732151
patient067\s0230lre_vx_features.npy,3,g12,0.7898491024971008,0.03448822349309921,0.02571219764649868,0.00017324234067928046,0.7898491024971008,2.3457878342014737e-05,0.0004632815544027835,0.002822794020175934,0.13214631378650665,0.004575605038553476,6.423377271858044e-06,8.277072629425675e-05,0.007535146549344063,2.9585416996269487e-06,5.5771356528566685e-06,0.002112890128046274
patient067\s0230lre_vy_features.npy,7,g2,0.8153953552246094,0.022431477904319763,0.0012110682437196374,0.008290862664580345,0.015202052891254425,0.009195199236273766,0.009803999215364456,0.01917211525142193,0.8153953552246094,0.018520306795835495,0.0017968215979635715,0.04244809225201607,0.012335572391748428,0.013756562024354935,0.008581742644309998,0.0018587660742923617
patient067\s0230lre_vz_features.npy,3,g12,0.5252469182014465,0.09731557965278625,0.03330323472619057,0.0018602643394842744,0.5252469182014465,0.0005809771246276796,0.0041569909080863,0.01588449999690056,0.2765795886516571,0.016917366534471512,0.00023812687140889466,0.0013598236255347729,0.019293470308184624,0.00012565481301862746,0.00021275176550261676,0.006924744695425034
patient067\s0283lre_avf_features.npy,7,g2,1.0,6.12574657665732e-10,5.443253087354583e-17,3.217931997256951e-12,1.3704255785729202e-10,4.963359584442273e-12,5.864564042723508e-12,3.86318727008117e-10,1.0,3.818150795531494e-10,3.0549977013290253e-16,4.1244582860144874e-08,3.663504222206626e-11,2.4000060619422392e-11,3.2590451604780357e-12,5.411186868426148e-16
patient067\s0283lre_avl_features.npy,7,g2,1.0,8.879586519197624e-13,5.913608811963123e-22,9.42823585621934e-16,1.4320283240470966e-13,1.7962839247591183e-15,1.8667214905868914e-15,4.560291489048851e-13,1.0,5.4841775651987e-13,4.751847273148838e-21,2.424780376486524e-10,2.282005523944735e-14,1.3585603792659086e-14,1.0134254758414744e-15,1.1477980798005687e-20
patient067\s0283lre_avr_features.npy,3,g12,0.9972788691520691,0.00016920398047659546,5.082809366285801e-05,2.2262969245900877e-11,0.9972788691520691,6.496135552223892e-14,6.476206237948645e-10,9.949744850246134e-08,0.002499048365280032,3.2317331033482333e-07,3.135589762826279e-15,2.5737018852917126e-12,1.5486081110793748e-06,1.338007786545273e-16,1.1324945913029059e-15,3.968574802115654e-08
patient067\s0283lre_iii_features.npy,7,g2,0.9954482913017273,0.0005573144881054759,1.247546833837987e-06,7.520955114159733e-05,0.0002526302996557206,8.34286111057736e-05,0.00010090367868542671,0.000455774599686265,0.9954482913017273,0.000376457697711885,2.9506138616852695e-06,0.002221735194325447,0.00017574532830622047,0.0001697757834335789,7.552141323685646e-05,2.955593117803801e-06
patient067\s0283lre_ii_features.npy,7,g2,1.0,1.7342075692150516e-11,1.1267838794560858e-19,3.924554366381561e-14,3.232665437419291e-12,6.637801473838995e-14,7.758007967593669e-14,1.0163524535866664e-11,1.0,1.049899750471539e-11,7.7588171439584455e-19,2.456894909741436e-09,6.787236788222129e-13,4.0077210755780357e-13,3.9860228697374475e-14,1.6313080116269322e-18
patient067\s0283lre_i_features.npy,7,g2,1.0,4.338010528050218e-13,1.7950513489997295e-22,4.0223265324501774e-16,6.649865255886969e-14,7.530679295857958e-16,8.510621241657114e-16,2.305992853265937e-13,1.0,2.5648043801632103e-13,1.5405818856145328e-21,1.3379139462976752e-10,1.0664825820421234e-14,5.8257020288019455e-15,4.156488610361378e-16,3.8171097549504756e-21
patient067\s0283lre_v1_features.npy,7,g2,0.9999804496765137,1.1809431725851027e-06,2.7436742114361756e-11,3.476958454484702e-08,3.656476508240303e-07,4.4556557554642495e-08,5.7956739851761085e-08,8.777682296567946e-07,0.9999804496765137,7.866852342885977e-07,9.102796294513382e-11,1.5875733879511245e-05,1.727169092191616e-07,1.3579582969214243e-07,3.8229405419087925e-08,1.230891916170762e-10
patient067\s0283lre_v2_features.npy,7,g2,1.0,8.111241123209822e-10,6.758647277964983e-17,4.523527819683126e-12,1.4486123411927565e-10,6.124303321419777e-12,8.277841086201665e-12,4.678774034871935e-10,1.0,4.216878513041422e-10,4.0143861279652603e-16,5.1970047820759646e-08,4.556965915725186e-11,2.788998545999455e-11,4.295216526201129e-12,7.485940603770762e-16
patient067\s0283lre_v3_features.npy,7,g2,1.0,2.8467542212418095e-10,1.2528690143145583e-17,1.4094671610398457e-12,5.4848840747023786e-11,1.958415851363582e-12,2.408460800587542e-12,1.6498610810877778e-10,1.0,1.4699211292601433e-10,7.960292553820767e-17,2.4248521413028357e-08,1.4915568780082822e-11,8.76000227217899e-12,1.203501924854078e-12,1.571276822101065e-16
patient067\s0283lre_v4_features.npy,7,g2,1.0,6.776846861455965e-10,6.270573658867255e-17,4.04159128039594e-12,1.5094389627101634e-10,5.8494936325259594e-12,6.648426600919244e-12,4.1523492977368903e-10,1.0,3.81077336353286e-10,3.650736619561064e-16,4.714206980338531e-08,4.081808155365074e-11,2.5437991990617803e-11,3.633419086435108e-12,6.664206413068579e-16
patient067\s0283lre_v5_features.npy,7,g2,1.0,1.845851110848784e-10,8.178989843356927e-18,8.478085312783878e-13,4.2881462269939163e-11,1.3485268674298667e-12,1.4687117624520574e-12,1.188348031089248e-10,1.0,1.0864722316261677e-10,4.9528120773437276e-17,1.7016864362062734e-08,1.0242085825284963e-11,6.275160079061148e-12,7.75968482177869e-13,9.43118114859562e-17
patient067\s0283lre_v6_features.npy,7,g2,1.0,1.8538003077051002e-10,8.299015404599596e-18,8.5548370687763e-13,4.376268444850062e-11,1.3919388645172726e-12,1.4412716896686217e-12,1.1891371221040004e-10,1.0,1.0960738566767603e-10,4.984464639791437e-17,1.7158575005282728e-08,1.022487042950937e-11,6.436886180322121e-12,7.970001069702859e-13,9.464338518013686e-17
patient067\s0283lre_vx_features.npy,7,g2,0.9999996423721313,6.1446461252501194e-09,4.420392630627651e-15,6.947851322047782e-11,1.91494242685053e-09,1.0848608122948633e-10,1.0476036010897971e-10,4.168641876134416e-09,0.9999996423721313,3.837396178596464e-09,1.9703841355289513e-14,2.8261126772122225e-07,5.550078729932295e-10,3.6160682781449793e-10,6.641507482862963e-11,3.5003968582199285e-14
patient067\s0283lre_vy_features.npy,7,g2,0.9999774694442749,1.250876721314853e-06,3.0263909434058434e-11,4.325349323153205e-08,4.4472602667156025e-07,5.648985279549379e-08,5.655421375649894e-08,8.366093879885739e-07,0.9999774694442749,8.319327662320575e-07,1.0736182082249357e-10,1.8660090063349344e-05,1.8895843822974712e-07,1.5421720434005692e-07,4.1318770627185586e-08,1.3986765912132881e-10
patient067\s0283lre_vz_features.npy,7,g2,0.9999942779541016,2.6500745775592804e-07,2.453561442558594e-12,5.493349330976116e-09,8.912526539006649e-08,8.280823138306914e-09,8.804639684001359e-09,1.8908727383859514e-07,0.9999942779541016,1.9190896693999093e-07,7.983606831185597e-12,4.883257133769803e-06,3.436354134578323e-08,2.657435160813293e-08,6.485921133503325e-09,1.1965147622694516e-11
patient068\s0228lre_avf_features.npy,7,g2,0.8600853681564331,3.0461669098258426e-07,1.354347745063933e-09,2.703767210121555e-09,7.59209228817781e-09,6.34309856195614e-07,1.1372911501439376e-08,5.346187208488118e-06,0.8600853681564331,1.2400999366946053e-05,3.0173232801189442e-09,3.898829163517803e-06,0.13989198207855225,1.0255239311831449e-13,2.162638124136862e-11,3.5203158166297044e-09
patient068\s0228lre_avl_features.npy,14,g9,0.9811221361160278,1.8181303867764644e-15,2.9127873446554986e-08,5.607628918369301e-05,9.751535516577814e-13,2.570620105668553e-11,3.683297472889535e-05,2.6871580303122755e-06,9.447904680826014e-10,1.4175438600716461e-09,4.925974650404896e-08,4.890311489091914e-10,0.018782051280140877,3.293650907565393e-09,1.2805318760911177e-07,0.9811221361160278
patient068\s0228lre_avr_features.npy,14,g9,0.9885585308074951,3.564743121603398e-17,4.0612699869768676e-09,1.82838412001729e-05,4.3496890117511455e-14,1.565335643223531e-12,1.1307659406156745e-05,5.995914875711605e-07,7.631799359142377e-11,1.383071573934913e-10,7.1260517486848585e-09,4.121517016564269e-11,0.011411316692829132,3.6462996511055223e-10,2.1147023687717592e-08,0.9885585308074951
patient068\s0228lre_iii_features.npy,7,g2,0.859412431716919,3.9384377714668517e-07,1.890569700790934e-09,3.729157871390498e-09,1.0262732885735204e-08,7.973234232849791e-07,1.5356079074990703e-08,6.4715909502410796e-06,0.859412431716919,1.467103083996335e-05,4.153183130739535e-09,4.753969278681325e-06,0.14056038856506348,1.7001023256291853e-13,3.249760877066521e-11,4.824213917231646e-09
patient068\s0228lre_ii_features.npy,7,g2,0.8605314493179321,2.442453990170179e-07,1.0179507237140228e-09,2.0492887387035807e-09,5.857264895325898e-09,5.205939146435412e-07,8.779573512640582e-09,4.537088443612447e-06,0.8605314493179321,1.073381554306252e-05,2.2961672563326374e-09,3.286829951321124e-06,0.13944917917251587,6.634602399803805e-14,1.521477908938973e-11,2.6831246113800944e-09
patient068\s0228lre_i_features.npy,7,g2,0.8368226885795593,3.589662256331394e-08,1.0223972363165856e-10,1.9653283167553326e-10,6.573204203164096e-10,9.48056495531091e-08,9.795166899806418e-10,1.1824757848444278e-06,0.8368226885795593,3.421835572225973e-06,2.5875027120925154e-10,7.374129609161173e-07,0.16317179799079895,1.6196215452029595e-15,7.969662256523957e-13,2.805195520316772e-10
patient068\s0228lre_v1_features.npy,14,g9,0.9952183365821838,6.684316071379955e-21,5.104387051924064e-11,1.5774376151966862e-06,4.3376461275941664e-17,3.6852645941669055e-15,9.757809493748937e-07,2.1465345056981278e-08,3.7923719611691886e-13,9.770284624746606e-13,9.05894526059825e-11,2.160490482263494e-13,0.004779082257300615,3.3140950921051182e-12,4.241861861764562e-10,0.9952183365821838
patient068\s0228lre_v2_features.npy,14,g9,0.9925721287727356,9.848238665127711e-19,6.772920002617866e-10,5.247852186585078e-06,2.249863291750218e-15,1.1826507113031626e-13,4.668203928304138e-06,1.2365775603484508e-07,9.117584291729042e-12,1.559865431266516e-11,8.984237798159711e-10,4.291246177845487e-12,0.007417853455990553,4.3371473079645284e-11,3.6917842116679367e-09,0.9925721287727356
patient068\s0228lre_v3_features.npy,14,g9,0.992643415927887,1.7838550575315247e-19,2.958980560574531e-10,3.8964199120528065e-06,5.110177828751572e-16,3.386578330591937e-14,2.6651980533642927e-06,6.204133029541481e-08,3.5864870101542934e-12,5.553249266682103e-12,5.064674235555344e-10,1.482799018119596e-12,0.007349944673478603,1.6090115351197198e-11,1.5296224287197902e-09,0.992643415927887
patient068\s0228lre_v4_features.npy,14,g9,0.9839391708374023,5.78489489307899e-17,5.038656158973254e-09,2.5406414351891726e-05,5.235633636162772e-14,2.213959484492767e-12,1.3034023140789941e-05,6.884852723487711e-07,1.344665628844055e-10,1.9078300050878738e-10,1.2155494388821353e-08,5.651218035196415e-11,0.01602158509194851,4.5718304142461363e-10,2.441653457196935e-08,0.9839391708374023
patient068\s0228lre_v5_features.npy,14,g9,0.9895991086959839,1.5090597126807562e-18,6.914099293098275e-10,1.0076643775391858e-05,2.8515529340740736e-15,1.8731053492114513e-13,4.185350917396136e-06,1.9875733414664865e-07,1.4799645883800672e-11,2.5379224763422137e-11,2.2256578802171134e-09,6.3675922173933586e-12,0.010386348702013493,6.324890611253409e-11,5.40836220253027e-09,0.9895991086959839
patient068\s0228lre_v6_features.npy,14,g9,0.976852536201477,5.7894956054715604e-15,4.5462805076113e-08,8.768146653892472e-05,2.2923529394147657e-12,6.322153911497708e-11,5.079625771031715e-05,4.770949544763425e-06,2.157720668805041e-09,3.1392617394487843e-09,1.1652704046127838e-07,1.0235834402294586e-09,0.023003822192549706,6.660664020330387e-09,2.459921404351917e-07,0.976852536201477
patient068\s0228lre_vx_features.npy,11,g6,0.6152915358543396,0.005370100494474173,0.008569876663386822,0.020680272951722145,0.003232675837352872,0.010601143352687359,0.013181549496948719,0.051382023841142654,0.17564436793327332,0.02685948647558689,0.017350612208247185,0.016291027888655663,0.6152915358543396,0.001341174473054707,0.003508290508762002,0.030695902183651924
patient068\s0228lre_vy_features.npy,7,g2,0.8140970468521118,2.1071489300084068e-06,2.1367826619211883e-08,3.593793707068471e-08,8.894129877035084e-08,3.960943558922736e-06,1.2650212966036634e-07,2.5766794351511635e-05,0.8140970468521118,5.412808604887687e-05,4.059823055513334e-08,1.926418008224573e-05,0.18579740822315216,5.511136685898421e-12,5.49047307618622e-10,4.6691212673977134e-08
patient068\s0228lre_vz_features.npy,14,g9,0.9955158829689026,9.877624611817827e-21,6.09343825397346e-11,1.830068185881828e-06,5.822294044678227e-17,4.63539500362921e-15,9.834382126427954e-07,2.8395540141445963e-08,4.978515429771013e-13,1.1070987876449223e-12,1.2195858212216137e-10,2.532085598052486e-13,0.0044813379645347595,3.3620029503411697e-12,4.752895854664985e-10,0.9955158829689026
patient069\s0232lre_avf_features.npy,9,g4,0.9999538660049438,2.6315011281141665e-10,2.871617874045107e-12,2.717459590684257e-09,8.623809132080051e-12,2.6108444295402933e-09,2.44137460247984e-10,2.450077118965055e-08,5.872484720725879e-09,8.550583303196507e-15,0.9999538660049438,8.629262669007653e-14,4.6114681026665494e-05,4.858817514996616e-11,1.2703124774304797e-08,1.6091709585788544e-15
patient069\s0232lre_avl_features.npy,9,g4,0.9893285632133484,3.316294794331043e-07,3.173283302793095e-10,4.032792446651001e-07,4.41343701140795e-07,9.006764223329355e-10,1.5213039161743325e-10,2.753240551101044e-07,8.574229819828199e-20,0.010670018382370472,0.9893285632133484,3.188151131983119e-11,6.761499360408152e-09,3.7820644394059855e-09,2.0749117979335097e-09,1.871138313735976e-11
patient069\s0232lre_avr_features.npy,9,g4,0.9926073551177979,1.0966583374738548e-07,7.153892755962232e-11,1.4945051418635558e-07,1.6603497954292834e-07,2.1496164570589116e-10,3.078829552416451e-11,9.043157689347936e-08,4.089117678851525e-21,0.007392141968011856,0.9926073551177979,5.93607888538239e-12,1.8474783924915528e-09,9.757257224407567e-10,5.321122986678972e-10,3.5510097466662227e-12
patient069\s0232lre_iii_features.npy,9,g4,0.999948263168335,3.4420893912923134e-10,3.89764999789155e-12,3.4058524889246655e-09,1.147358683756261e-11,3.261518166652877e-09,3.1742022899017286e-10,3.0391777983140855e-08,7.203756702267583e-09,1.2557391345020038e-14,0.999948263168335,1.218916867396988e-13,5.171371958567761e-05,6.404018981776005e-11,1.558249351774066e-08,2.358636086463063e-15
patient069\s0232lre_ii_features.npy,9,g4,0.9999586343765259,2.0374749110096957e-10,2.146580439441048e-12,2.192590331517863e-09,6.57200162346161e-12,2.1114991977100317e-09,1.901701712769821e-10,1.9973368736714292e-08,4.830532418509392e-09,5.9445513392135645e-15,0.9999586343765259,6.211982425848028e-14,4.14132846344728e-05,3.73532073327798e-11,1.0451727483484774e-08,1.1192258201841673e-15
patient069\s0232lre_i_features.npy,9,g4,0.9998834133148193,1.071261745977381e-09,1.1986022417642683e-11,1.1218019402292612e-08,4.314686108397581e-11,5.60073276645312e-09,6.383827355627147e-10,5.881567943788468e-08,5.204182862428297e-09,2.454570834781178e-13,0.9998834133148193,4.692779910324407e-13,0.00011660203017527238,1.8933107859275822e-10,2.2795061838110087e-08,1.3532196671268808e-14
patient069\s0232lre_v1_features.npy,9,g4,0.9937447905540466,4.541381670719602e-08,2.3002367371960375e-11,6.434753174744401e-08,7.898533738170954e-08,7.109595551169079e-11,9.156780368668738e-12,4.105168471824072e-08,3.760841480406088e-22,0.006254894193261862,0.9937447905540466,1.6315127417468323e-12,6.550306408392714e-10,3.371455059575368e-10,1.750486283702557e-10,9.693681404451815e-13
patient069\s0232lre_v2_features.npy,9,g4,0.9913777112960815,1.218796086277507e-07,9.191110372785971e-11,1.5524784657827695e-07,1.9768206982462289e-07,2.770659257578245e-10,4.126276403892959e-11,1.1630398688566856e-07,6.5125189784264305e-21,0.008621654473245144,0.9913777112960815,7.723907451129275e-12,2.10279593737539e-09,1.1659905263528003e-09,6.087041981572838e-10,4.6190226123121736e-12
patient069\s0232lre_v3_features.npy,9,g4,0.9914994835853577,9.15329039230528e-08,4.823888510863128e-11,1.0152951546160693e-07,1.307075763179455e-07,1.5118542529002355e-10,2.3024361930912285e-11,8.248625249507313e-08,1.824831113229087e-21,0.008500136435031891,0.9914994835853577,4.020487501948944e-12,1.2812532146355693e-09,6.903173033201426e-10,3.2905050906251176e-10,2.1865601777110166e-12
patient069\s0232lre_v4_features.npy,9,g4,0.9889251589775085,1.469104091711415e-07,5.863182855891935e-11,1.270132372610533e-07,1.4748384558060934e-07,1.771015833984535e-10,3.1503962633072646e-11,1.088980567942599e-07,2.7633729352309832e-21,0.011074401438236237,0.9889251589775085,5.484737230360137e-12,1.7950401165478524e-09,9.144799917315538e-10,3.8057557105730666e-10,2.545993147209935e-12
patient069\s0232lre_v5_features.npy,9,g4,0.9918768405914307,5.47640119918924e-08,1.5758871638182903e-11,5.453583895587144e-08,6.077951297811524e-08,4.722053650874081e-11,7.300484869410262e-12,3.910546553242966e-08,1.757003514690089e-22,0.008122970350086689,0.9918768405914307,1.2057046984079167e-12,5.858876162001536e-10,2.7403807001391556e-10,1.1215117723395451e-10,5.738449537599777e-13
patient069\s0232lre_v6_features.npy,9,g4,0.9823931455612183,7.968097861521528e-07,8.530648409887931e-10,7.905833285803965e-07,8.463565563943121e-07,2.036098400992614e-09,4.303656875315198e-10,5.852847948517592e-07,5.221166094386242e-19,0.017603857442736626,0.9823931455612183,9.228875996747377e-11,1.820436601462916e-08,9.24423027015564e-09,4.192721725360116e-09,5.108357833960575e-11
patient069\s0232lre_vx_features.npy,9,g4,0.9459988474845886,7.670891136513092e-06,9.623119190393936e-09,4.129230546823237e-06,4.042665295855841e-06,2.0278633883208386e-08,7.0551839925769855e-09,4.675391210184898e-06,7.909451386395297e-17,0.0539802722632885,0.9459988474845886,1.6278396408608842e-09,1.895213586067257e-07,9.725625460532683e-08,3.3503653185107396e-08,6.906353267055465e-10
patient069\s0232lre_vy_features.npy,9,g4,0.9999746084213257,7.037341542837083e-11,5.975391080374759e-13,8.495785741580164e-10,1.9255716812716095e-12,8.121237016212035e-10,6.494996901418304e-11,8.645065996404355e-09,1.9008445928392348e-09,1.267026399095583e-15,0.9999746084213257,1.469892187567351e-14,2.5413102775928564e-05,1.19388787050978e-11,4.3097294621929905e-09,2.1204043113390878e-16
patient069\s0232lre_vz_features.npy,9,g4,0.9883133172988892,3.934148367079615e-07,3.0188029853661646e-10,5.584064979302639e-07,4.625508722710947e-07,7.599308404770966e-10,1.296673324269193e-10,2.1388083837337035e-07,6.562735303956935e-20,0.011685013771057129,0.9883133172988892,2.948381816469947e-11,8.643994853230197e-09,3.935506587282589e-09,1.8745613949988638e-09,1.770746570206594e-11
patient069\s0233lre_avf_features.npy,9,g4,0.9995869994163513,8.0022743986774e-08,3.0820916929741315e-09,4.177397840976482e-07,9.679774315429768e-09,3.428685317885538e-07,5.67637847836977e-08,2.323944954696344e-06,1.7603267110644083e-07,1.0828010710284275e-10,0.9995869994163513,1.6410683922885028e-10,0.00040859016007743776,2.1819493767338827e-08,9.296192047258955e-07,1.1863216138607857e-11
patient069\s0233lre_avl_features.npy,9,g4,0.9914358258247375,7.925254408291948e-07,1.8003661894638867e-09,1.0245249768559006e-06,1.145025066762173e-06,4.581447221596591e-09,8.039688914607268e-10,7.951069278533396e-07,3.960585854247281e-18,0.008560309186577797,0.9914358258247375,1.572962593510141e-10,3.831545569710215e-08,1.5762887883852272e-08,8.585987920639582e-09,1.0542217793174657e-10
patient069\s0233lre_avr_features.npy,9,g4,0.9901905059814453,0.00011880018428200856,4.248636287229601e-06,0.00012231277651153505,0.00012252842134330422,9.060602678800933e-06,2.8249435217730934e-06,0.00011947598977712914,9.416895041525208e-11,0.009229898452758789,0.9901905059814453,8.800998898550461e-07,5.665242861141451e-05,1.0201079930993728e-05,1.1953940884268377e-05,6.619816304009873e-07
patient069\s0233lre_iii_features.npy,9,g4,0.9997348189353943,2.22586962195237e-08,6.627503545963975e-10,1.4272306714246952e-07,2.0977890535789356e-09,1.1542490341298617e-07,1.658643533630766e-08,8.837877771838976e-07,7.703973636807859e-08,1.4094301246936336e-11,0.9997348189353943,2.929581577326701e-11,0.0002636639110278338,5.92680260425027e-09,3.388691425243451e-07,1.5867267352462355e-12
patient069\s0233lre_ii_features.npy,9,g4,0.9992676377296448,3.6792141600017203e-07,1.969973340010256e-08,1.5508796877838904e-06,6.027676136000082e-08,1.257804569831933e-06,2.5476589371464797e-07,7.465337603207445e-06,4.790383059116721e-07,1.2740706267777568e-09,0.9992676377296448,1.3351101335601356e-09,0.0007177271181717515,1.0324836097197476e-07,3.0984851946413983e-06,1.3862012926413314e-10
patient069\s0233lre_i_features.npy,9,g4,0.9761388301849365,1.7217782442457974e-05,1.336846366939426e-07,1.688316660874989e-05,1.321763193118386e-05,2.100695013496079e-07,7.944799307324502e-08,1.1791497854574118e-05,2.6454172172610778e-14,0.023798538371920586,0.9761388301849365,2.0602120898161047e-08,2.2392139271687483e-06,5.63824016808212e-07,3.054826436255098e-07,1.5895508909125056e-08
patient069\s0233lre_v1_features.npy,9,g4,0.9876043796539307,0.0013438854366540909,0.00010436184675199911,0.0007358468719758093,0.000543455476872623,0.0002340703213121742,0.00017718585149850696,0.0012064113980159163,3.3165412105518044e-07,0.005883399397134781,0.9876043796539307,3.829198612947948e-05,0.001707831397652626,0.00015580894250888377,0.00023838438210077584,2.633361509651877e-05
patient069\s0233lre_v2_features.npy,9,g4,0.9953085780143738,9.664153185440227e-05,2.4230864710261812e-06,7.06131468177773e-05,5.485801011673175e-05,6.142941401776625e-06,2.87030297840829e-06,9.112426778301597e-05,9.775710102521984e-11,0.0043012723326683044,0.9953085780143738,6.018076419422869e-07,5.08961638843175e-05,6.238476998987608e-06,7.5383277362561785e-06,3.667647376914829e-07
patient069\s0233lre_v3_features.npy,9,g4,0.9917219281196594,7.701316644670442e-05,1.8620265791469137e-06,6.880746514070779e-05,5.338948903954588e-05,3.849520453513833e-06,1.6007355725378147e-06,7.096058106981218e-05,2.3042664998307316e-11,0.00794986542314291,0.9917219281196594,3.7154043752707366e-07,3.97276489820797e-05,4.777878984896233e-06,5.660344413627172e-06,2.5248840529457084e-07
patient069\s0233lre_v4_features.npy,9,g4,0.9794981479644775,6.248013505683048e-06,3.838156459323727e-08,6.351685442496091e-06,6.898069841554388e-06,5.294964111612899e-08,1.5934370267700615e-08,4.166589405940613e-06,1.208001649319996e-15,0.0204774159938097,0.9794981479644775,3.9545260399620474e-09,4.773718842443486e-07,1.570790715277326e-07,8.133937257071011e-08,3.250212987637724e-09
patient069\s0233lre_v5_features.npy,9,g4,0.8457042574882507,0.005068957805633545,0.0005638974253088236,0.004074995871633291,0.0034035691060125828,0.0005764820380136371,0.0004129706649109721,0.0031609388533979654,4.401221644911857e-07,0.13316717743873596,0.8457042574882507,0.0002113819937221706,0.0020142539869993925,0.0007567487191408873,0.0006694388575851917,0.00021456317335832864
patient069\s0233lre_v6_features.npy,9,g4,0.9823044538497925,0.0007974776090122759,0.00013474072329699993,0.0009254462784156203,0.00034355244133621454,0.0006294501363299787,0.00032353331334888935,0.001883433316834271,5.52742239960935e-05,0.00022832966351415962,0.9823044538497925,3.784903310588561e-05,0.011225460097193718,0.00023402002989314497,0.0008622254244983196,1.4709215065522585e-05
patient069\s0233lre_vx_features.npy,9,g4,0.871377170085907,0.013800395652651787,0.003917306195944548,0.010805986821651459,0.007692997343838215,0.006141987629234791,0.0045197829604148865,0.013117622584104538,0.0002752757864072919,0.021127909421920776,0.871377170085907,0.001645407872274518,0.03396785259246826,0.0036964421160519123,0.006617196835577488,0.0012966596987098455
patient069\s0233lre_vy_features.npy,9,g4,0.9681386947631836,1.1786503819166683e-05,5.509517819746179e-08,1.020329727907665e-05,9.851872164290398e-06,9.513802723404297e-08,3.385535052302657e-08,7.193226338131353e-06,2.727472136421975e-15,0.03182106092572212,0.9681386947631836,1.0154328933253964e-08,7.20738853488001e-07,2.6416242349114327e-07,1.7607924007734255e-07,6.727570944775607e-09
patient069\s0233lre_vz_features.npy,9,g4,0.9840870499610901,6.740458502463298e-07,1.0069832745429608e-09,6.596194452868076e-07,9.811341215026914e-07,2.228736084575189e-09,4.626593275158797e-10,5.41428789802012e-07,5.177721534639191e-19,0.01590988226234913,0.9840870499610901,9.182420795950108e-11,1.8495107667604316e-08,8.361510595022992e-09,5.061530305994211e-09,5.937545594081328e-11
